POF;Pofanazh;;;;;;;;;;;;;
POF_ADJ;Pofanazhi;;;;;;;;;;;;;
FOB;Fobhinazh;;;;;;;;;;;;;
FOB_ADJ;Fobhinazhi;;;;;;;;;;;;;
SHD;Shadiim;;;;;;;;;;;;;
SHD_ADJ;Shadiimi;;;;;;;;;;;;;
JOB;Jobiinâg;;;;;;;;;;;;;
JOB_ADJ;Jobiinâgi;;;;;;;;;;;;;
KAZ;Kazhaukiim;;;;;;;;;;;;;
KAZ_ADJ;Kazhaukiimi;;;;;;;;;;;;;
NUZ;Nuzh;;;;;;;;;;;;;
NUZ_ADJ;Nuzhi;;;;;;;;;;;;;
NOF;Nofknazh;;;;;;;;;;;;;
NOF_ADJ;Nofknazhi;;;;;;;;;;;;;
GOM;Gomudnazh;;;;;;;;;;;;;
GOM_ADJ;Gomudnazhi;;;;;;;;;;;;;
KIB;Kibt;;;;;;;;;;;;;
KIB_ADJ;Kibti;;;;;;;;;;;;;
DZH;Dauzh;;;;;;;;;;;;;
DZH_ADJ;Dauzhi;;;;;;;;;;;;;
CHH;Chazhfa;;;;;;;;;;;;;
CHH_ADJ;Chazhfadi;;;;;;;;;;;;;
NFS;Nofshidi;;;;;;;;;;;;;
NFS_ADJ;Nofshido;;;;;;;;;;;;;
NOB;Nobhau;;;;;;;;;;;;;
NOB_ADJ;Nobhaudi;;;;;;;;;;;;;
GIZ;Gizobnazh;;;;;;;;;;;;;
GIZ_ADJ;Gizobnazhi;;;;;;;;;;;;;
ZHO;Zhofuzt;;;;;;;;;;;;;
ZHO_ADJ;Zhofuzti;;;;;;;;;;;;;
NIH;Nihidiim;;;;;;;;;;;;;
NIH_ADJ;Nihidiimi;;;;;;;;;;;;;
MOJ;Mojifa;;;;;;;;;;;;;
MOJ_ADJ;Mojifadi;;;;;;;;;;;;;
ZHD;Zhodofa;;;;;;;;;;;;;
ZHD_ADJ;Zhodofadi;;;;;;;;;;;;;
NOK;Nokishdza;;;;;;;;;;;;;
NOK_ADJ;Nokishdzadi;;;;;;;;;;;;;
NII;Niidad;;;;;;;;;;;;;
NII_ADJ;Niidadi;;;;;;;;;;;;;
ZAT;Zatiim;;;;;;;;;;;;;
ZAT_ADJ;Zatiimi;;;;;;;;;;;;;
DHU;Dhuk;;;;;;;;;;;;;
DHU_ADJ;Dhuki;;;;;;;;;;;;;
DHA;Dhamapaha;;;;;;;;;;;;;
DHA_ADJ;Dhamapahan;;;;;;;;;;;;;
NIZ;Niizfa;;;;;;;;;;;;;
NIZ_ADJ;Niizfadi;;;;;;;;;;;;;
VON;Vonadmi;;;;;;;;;;;;;
VON_ADJ;Vonadmini;;;;;;;;;;;;;
UPO;Upo;;;;;;;;;;;;;
UPO_ADJ;Upon;;;;;;;;;;;;;
MAB;Mabii;;;;;;;;;;;;;
MAB_ADJ;Mabo;;;;;;;;;;;;;
SHK;Shukshoz;;;;;;;;;;;;;
SHK_ADJ;Shukshozi;;;;;;;;;;;;;
JAD;Jadiim;;;;;;;;;;;;;
JAD_ADJ;Jadiimi;;;;;;;;;;;;;
KID;Kiidnazh;;;;;;;;;;;;;
KID_ADJ;Kiidnazhi;;;;;;;;;;;;;
RAN;Rannu Empire;;;;;;;;;;;;;
RAN_ADJ;Rannutan;;;;;;;;;;;;;
BUD;Budobaman;;;;;;;;;;;;;
BUD_ADJ;Budobam;;;;;;;;;;;;;
TAK;Takemog;;;;;;;;;;;;;
TAK_ADJ;Takemogi;;;;;;;;;;;;;
MAM;Mamatoukat;;;;;;;;;;;;;
MAM_ADJ;Mamatouki;;;;;;;;;;;;;
BOG;Bogorug;;;;;;;;;;;;;
BOG_ADJ;Bogorugi;;;;;;;;;;;;;
YAM;Yamatoukat;;;;;;;;;;;;;
YAM_ADJ;Yamatouki;;;;;;;;;;;;;
PED;Hid Sasoth;;;;;;;;;;;;;
PED_ADJ;Sasothi;;;;;;;;;;;;;
OMU;Omuthuhd;;;;;;;;;;;;;
OMU_ADJ;Omuthudhan;;;;;;;;;;;;;
POH;Pohethud;;;;;;;;;;;;;
POH_ADJ;Pohethudhan;;;;;;;;;;;;;
SIH;Sihnthuhd;;;;;;;;;;;;;
SIH_ADJ;Sihnthudhan;;;;;;;;;;;;;
SPO;Spohthuhd;;;;;;;;;;;;;
SPO_ADJ;Spohthudhan;;;;;;;;;;;;;
MUB;Muboroo;;;;;;;;;;;;;
MUB_ADJ;Muboron;;;;;;;;;;;;;
VAS;Vasimoroo;;;;;;;;;;;;;
VAS_ADJ;Vasimoron;;;;;;;;;;;;;
STH;Sithit;;;;;;;;;;;;;
STH_ADJ;Sithiti;;;;;;;;;;;;;
MAC;Machy;;;;;;;;;;;;;
MAC_ADJ;Machan;;;;;;;;;;;;;
THS;Thesoroo;;;;;;;;;;;;;
THS_ADJ;Thesoron;;;;;;;;;;;;;
THS_paternalistic_council;Thesoron Revolutionary Committee;;;;;;;;;;;;;
UNI;Uni;;;;;;;;;;;;;
UNI_ADJ;Unaian;;;;;;;;;;;;;
QOO;Qooxib;;;;;;;;;;;;;
QOO_ADJ;Qooxibi;;;;;;;;;;;;;
QOO_princely_despotate;Qooxibi Empire;;;;;;;;;;;;
QOO_aristocratic_commonwealth;Qooxibi Empire;;;;;;;;;;;;
ORH;Ourrhond;;;;;;;;;;;;;
ORH_ADJ;Ourrhondan;;;;;;;;;;;;;
FCH;The Fazhri Chrur;;;;;;;;;;;;;
FCH_ADJ;Fazhrin;;;;;;;;;;;;;
HUH;Huhob;;;;;;;;;;;;;
HUH_ADJ;Huhobi;;;;;;;;;;;;;
EID;Eidhiganod;;;;;;;;;;;;;
EID_ADJ;Eidhiganodi;;;;;;;;;;;;;
BUM;Bumid;;;;;;;;;;;;;
BUM_ADJ;Bumidan;;;;;;;;;;;;;
GOX;Goxoor;;;;;;;;;;;;;
GOX_ADJ;Goxoori;;;;;;;;;;;;;
SOM;Soma;;;;;;;;;;;;;
SOM_ADJ;Soman;;;;;;;;;;;;;
CHR;Chro;;;;;;;;;;;;;
CHR_ADJ;Chroyan;;;;;;;;;;;;;
CRR;Chirran;;;;;;;;;;;;;
CRR_ADJ;Chirrani;;;;;;;;;;;;;
OHO;Ohochk;;;;;;;;;;;;;
OHO_ADJ;Ohochky;;;;;;;;;;;;;
MHI;Mhivoundho;;;;;;;;;;;;;
MHI_ADJ;Mhivoundhan;;;;;;;;;;;;;
NEX;Nexabo;;;;;;;;;;;;;
NEX_ADJ;Nexaban;;;;;;;;;;;;;
GHU;Ghurghik;;;;;;;;;;;;;
GHU_ADJ;Ghurghiki;;;;;;;;;;;;;
VUN;Vun Mour;;;;;;;;;;;;;
VUN_ADJ;Mouri;;;;;;;;;;;;;
TIA;Tiamten;;;;;;;;;;;;;
TIA_ADJ;Tiamtenese;;;;;;;;;;;;;
UXA;Uxamiar;;;;;;;;;;;;;
UXA_ADJ;Uxamiari;;;;;;;;;;;;;
BHI;Bhibaunghir;;;;;;;;;;;;;
BHI_ADJ;Bhibaunghiri;;;;;;;;;;;;;
AYU;Anyumb;;;;;;;;;;;;;
AYU_ADJ;Anyumbo;;;;;;;;;;;;;
AYU_princely_despotate;Serene Kingdom of Anyumb;;;;;;;;;;;;;x
AYU_statist_bureaucracy;Anyumb State;;;;;;;;;;;;;x
AYU_paternalistic_council;Anyumb Commonwealth;;;;;;;;;;;;;x
BBO;Bu-Boum;;;;;;;;;;;;;
BBO_ADJ;Buboumdi;;;;;;;;;;;;;
BIW;Biwautk;;;;;;;;;;;;;
BIW_ADJ;Biwautki;;;;;;;;;;;;;
NAR;Narabospkh;;;;;;;;;;;;;
NAR_ADJ;Narabospkhi;;;;;;;;;;;;;
OIU;Oiubah;;;;;;;;;;;;;
OIU_ADJ;Oiubah;;;;;;;;;;;;;
RBU;Rabukh;;;;;;;;;;;;;
RBU_ADJ;Rabukhi;;;;;;;;;;;;;
EBE;Ebejueng;;;;;;;;;;;;;
EBE_ADJ;Ebejuengo;;;;;;;;;;;;;
DRI;Durieng;;;;;;;;;;;;;
DRI_ADJ;Duriengo;;;;;;;;;;;;;
UIN;Uina;;;;;;;;;;;;;
UIN_ADJ;Uinan;;;;;;;;;;;;;
RIB;Ribhitk;;;;;;;;;;;;;
RIB_ADJ;Ribhitki;;;;;;;;;;;;;
NHQ;Rhuiqourr;;;;;;;;;;;;;
NHQ_ADJ;Rhuiqourran;;;;;;;;;;;;;
NHQ_princely_despotate;Rhuiqourran Empire;;;;;;;;;;;;;x
NHQ_statist_bureaucracy;Rhuiqourran Empire;;;;;;;;;;;;;x
NHQ_paternalistic_council;Rhuiqourran Commonwealth;;;;;;;;;;;;;x
RSS;Risso;;;;;;;;;;;;;
RSS_ADJ;Risson;;;;;;;;;;;;;
PUS;Pusunetos;;;;;;;;;;;;;
PUS_ADJ;Pusunetone;;;;;;;;;;;;;
PUS_princely_despotate;Pusunetos of the Great Khan;;;;;;;;;;;;;x
PUS_statist_bureaucracy;Pusunetos of the State;;;;;;;;;;;;;x
PUS_paternalistic_council;Pusunetos of the People;;;;;;;;;;;;;x
SUG;Sugteq;;;;;;;;;;;;;
SUG_ADJ;Sugteqi;;;;;;;;;;;;;
GUS;Gussana;;;;;;;;;;;;;
GUS_ADJ;Gussanan;;;;;;;;;;;;;
GOG;Gogion;;;;;;;;;;;;;
GOG_ADJ;Gogon;;;;;;;;;;;;;
NAI;Naiosapa;;;;;;;;;;;;;
NAI_ADJ;Naiosapan;;;;;;;;;;;;;
GAF;Gafe;;;;;;;;;;;;;
GAF_ADJ;Gafen;;;;;;;;;;;;;
IBE;Ibeije;;;;;;;;;;;;;
IBE_ADJ;Ibeije;;;;;;;;;;;;;
GAP;Gapa;;;;;;;;;;;;;
GAP_ADJ;Gapanni;;;;;;;;;;;;;
PNU;Pounu;;;;;;;;;;;;;
PNU_ADJ;Pounune;;;;;;;;;;;;;
AIO;Aiofaiopioks;;;;;;;;;;;;;
AIO_ADJ;Aiofaiopioke;;;;;;;;;;;;;
STU;Stugoug;;;;;;;;;;;;;
STU_ADJ;Stugougan;;;;;;;;;;;;;
TNB;Tanbog;;;;;;;;;;;;;
TNB_ADJ;Tanbogu;;;;;;;;;;;;;
TUT;Tutzob;;;;;;;;;;;;;
TUT_ADJ;Tutzobi;;;;;;;;;;;;;
OTI;Otisa;;;;;;;;;;;;;
OTI_ADJ;Otisan;;;;;;;;;;;;;
BEO;Beobiq;;;;;;;;;;;;;
BEO_ADJ;Beobiqi;;;;;;;;;;;;;
MOM;Momneb;;;;;;;;;;;;;
MOM_ADJ;Momneb;;;;;;;;;;;;;
MAJ;Majumeft;;;;;;;;;;;;;
MAJ_ADJ;Majumefti;;;;;;;;;;;;;
STA;Stastrus;;;;;;;;;;;;;
STA_ADJ;Stastrusi;;;;;;;;;;;;;
FIB;Fibut;;;;;;;;;;;;;
FIB_ADJ;Fibuti;;;;;;;;;;;;;
CHD;Châzd;;;;;;;;;;;;;
CHD_ADJ;Châzdi;;;;;;;;;;;;;
NGJ;Ngjuttô;;;;;;;;;;;;;
NGJ_ADJ;Ngjuttôn;;;;;;;;;;;;;
HUP;Hûpênnohu;;;;;;;;;;;;;
HUP_ADJ;Hûpênnohun;;;;;;;;;;;;;
NYW;Nywut;;;;;;;;;;;;;
NYW_ADJ;Nywuti;;;;;;;;;;;;;
NIK;Nikwiss;;;;;;;;;;;;;
NIK_ADJ;Nikwiss;;;;;;;;;;;;;
MJO;Mj'otass;;;;;;;;;;;;;
MJO_ADJ;Mj'otassan;;;;;;;;;;;;;
KOC;Kochusa;;;;;;;;;;;;;
KOC_ADJ;Kochusan;;;;;;;;;;;;;
JUR;J'urhunt;;;;;;;;;;;;;
JUR_ADJ;J'urhunt;;;;;;;;;;;;;
NGG;J'gafeh;;;;;;;;;;;;;
NGG_ADJ;J'gafehnine;;;;;;;;;;;;;
MPA;Mpacha;;;;;;;;;;;;;
MPA_ADJ;Mpachan;;;;;;;;;;;;;
KUC;Kuchwu;;;;;;;;;;;;;
KUC_ADJ;Kuchwune;;;;;;;;;;;;;
PWA;Pwamke;;;;;;;;;;;;;
PWA_ADJ;Pwamken;;;;;;;;;;;;;
SES;Sesy;;;;;;;;;;;;;
SES_ADJ;Sesian;;;;;;;;;;;;;
DHC;Dhurch;;;;;;;;;;;;;
DHC_ADJ;Dhurchine;;;;;;;;;;;;;
MTU;Mtuntass;;;;;;;;;;;;;
MTU_ADJ;Mtuntassan;;;;;;;;;;;;;
MWI;Mwid'a;;;;;;;;;;;;;
MWI_ADJ;Mwid'an;;;;;;;;;;;;;
BIM;B'imku;;;;;;;;;;;;;
BIM_ADJ;B'imkune;;;;;;;;;;;;;
SUC;Suchup;;;;;;;;;;;;;
SUC_ADJ;Suchupine;;;;;;;;;;;;;
RAS;Rashev;;;;;;;;;;;;;
RAS_ADJ;Rashevi;;;;;;;;;;;;;
DAU;Daushim;;;;;;;;;;;;;
DAU_ADJ;Daushimi;;;;;;;;;;;;;
YAW;Yaw;;;;;;;;;;;;;
YAW_ADJ;Yawan;;;;;;;;;;;;;
MJE;Mj'ekwu;;;;;;;;;;;;;
MJE_ADJ;Mj'ekwune;;;;;;;;;;;;;
SHO;Shomn;;;;;;;;;;;;;
SHO_ADJ;Shomni;;;;;;;;;;;;;
THO;Thokie;;;;;;;;;;;;;
THO_ADJ;Thokine;;;;;;;;;;;;;
BOZ;Bozzanazh;;;;;;;;;;;;;
BOZ_ADJ;Bozzanazhi;;;;;;;;;;;;;
WCH;Wechzang;;;;;;;;;;;;;
WCH_ADJ;Wechzangi;;;;;;;;;;;;;
ZHE;Zheset;;;;;;;;;;;;;
ZHE_ADJ;Zhesetine;;;;;;;;;;;;;
KHR;Khragirou;;;;;;;;;;;;;
KHR_ADJ;Khragiroune;;;;;;;;;;;;;
SWM;Swemboum;;;;;;;;;;;;;
SWM_ADJ;Swembouman;;;;;;;;;;;;;
HOV;Hovyi;;;;;;;;;;;;;
HOV_ADJ;Hovyine;;;;;;;;;;;;;
YBA;Yub'a;;;;;;;;;;;;;
YBA_ADJ;Yub'an;;;;;;;;;;;;;
GIK;Giktu;;;;;;;;;;;;;
GIK_ADJ;Giktu;;;;;;;;;;;;;
UMC;Umcho;;;;;;;;;;;;;
UMC_ADJ;Umchone;;;;;;;;;;;;;
MWN;Mwan;;;;;;;;;;;;;
MWN_ADJ;Mwani;;;;;;;;;;;;;
FET;Fetass;;;;;;;;;;;;;
FET_ADJ;Fetassan;;;;;;;;;;;;;
ZIV;Zivur;;;;;;;;;;;;;
ZIV_ADJ;Zivuri;;;;;;;;;;;;;
CHK;Chokess;;;;;;;;;;;;;
CHK_ADJ;Chokessan;;;;;;;;;;;;;
MTC;Mturch;;;;;;;;;;;;;
MTC_ADJ;Mturchi;;;;;;;;;;;;;
WOJ;Woj'asyu;;;;;;;;;;;;;
WOJ_ADJ;Woj'asyune;;;;;;;;;;;;;
YSG;Yusanggum;;;;;;;;;;;;;
YSG_ADJ;Yusanggum;;;;;;;;;;;;;
DNT;D'ont;;;;;;;;;;;;;
DNT_ADJ;D'onti;;;;;;;;;;;;;
SHN;Shurnu;;;;;;;;;;;;;
SHN_ADJ;Shurnune;;;;;;;;;;;;;
BWU;B'wunt;;;;;;;;;;;;;
BWU_ADJ;B'wunti;;;;;;;;;;;;;
NZO;Nze-Ochwo;;;;;;;;;;;;;
NZO_ADJ;Ochwoni;;;;;;;;;;;;;
HMO;Hamog;;;;;;;;;;;;;
HMO_ADJ;Hamogine;;;;;;;;;;;;;
KUS;Kushnâg;;;;;;;;;;;;;
KUS_princely_despotate;Kushfa;;;;;;;;;;;;;
KUS_princely_despotate_ADJ;Kushfan;;;;;;;;;;;;;
KUS_ADJ;Kushnâgi;;;;;;;;;;;;;
CHM;Chömebed;;;;;;;;;;;;;
CHM_ADJ;Chömebedi;;;;;;;;;;;;;
GYR;Gyriedaav;;;;;;;;;;;;;
GYR_ADJ;Gyriedaavi;;;;;;;;;;;;;
HIE;Hiedaav;;;;;;;;;;;;;
HIE_ADJ;Hiedaavi;;;;;;;;;;;;;
KAH;Kahafkidaav;;;;;;;;;;;;;
KAH_ADJ;Kahafkidaavi;;;;;;;;;;;;;
ISA;Isaudaav;;;;;;;;;;;;;
ISA_ADJ;Isaudaavi;;;;;;;;;;;;;
HYU;Hyutdaav;;;;;;;;;;;;;
HYU_ADJ;Hyutdaavi;;;;;;;;;;;;;
TAR;Tahradaav;;;;;;;;;;;;;
TAR_ADJ;Tahradaavi;;;;;;;;;;;;;
RYG;Rygdaav;;;;;;;;;;;;;
RYG_ADJ;Rygdaavi;;;;;;;;;;;;;
HUD;Hudaav;;;;;;;;;;;;;
HUD_ADJ;Hudaavi;;;;;;;;;;;;;
NEH;Nehrshi;;;;;;;;;;;;;
NEH_ADJ;Nehrshine;;;;;;;;;;;;;
DDH;Do Dhruzd;;;;;;;;;;;;;
DDH_ADJ;Do Dhruzdi;;;;;;;;;;;;;
GUD;Gudzö;;;;;;;;;;;;;
GUD_ADJ;Gudzön;;;;;;;;;;;;;
BSH;Bösharë;;;;;;;;;;;;;
BSH_ADJ;Bösharën;;;;;;;;;;;;;
GRM;Gërmgan;;;;;;;;;;;;;
GRM_ADJ;Gërmgani;;;;;;;;;;;;;
MSH;Mashad;;;;;;;;;;;;;
MSH_ADJ;Mashad;;;;;;;;;;;;;
MNJ;Mnëjöz;;;;;;;;;;;;;
MNJ_ADJ;Mnëjözi;;;;;;;;;;;;;
IDA;Idarm;;;;;;;;;;;;;
IDA_ADJ;Idarman;;;;;;;;;;;;;
PER;Perzob;;;;;;;;;;;;;
PER_ADJ;Perzobi;;;;;;;;;;;;;
KAN;Kaneun;;;;;;;;;;;;;
KAN_ADJ;Kaneuni;;;;;;;;;;;;;
NTS;Nan Tsetk;;;;;;;;;;;;;
NTS_ADJ;Nan Tsetki;;;;;;;;;;;;;
NSP;Nasup;;;;;;;;;;;;;
NSP_ADJ;Nasupan;;;;;;;;;;;;;
JAN;Janaa;;;;;;;;;;;;;
JAN_ADJ;Janaan;;;;;;;;;;;;;
MSQ;Misuq;;;;;;;;;;;;;
MSQ_ADJ;Misuqine;;;;;;;;;;;;;
JGG;Jigguva;;;;;;;;;;;;;
JGG_ADJ;Jigguvai;;;;;;;;;;;;;
BAA;Baastuu;;;;;;;;;;;;;
BAA_ADJ;Baastuu;;;;;;;;;;;;;
TGN;The Great Nâg;;;;;;;;;;;;;
TGN_ADJ;Nâgi;;;;;;;;;;;;;
ATH;Athisoroo;;;;;;;;;;;;;
ATH_ADJ;Athisoron;;;;;;;;;;;;;
PRT;Pruuntawrish;;;;;;;;;;;;;
PRT_ADJ;Pruuntish;;;;;;;;;;;;;
VAD;Vadobeth;;;;;;;;;;;;;
VAD_ADJ;Vadobethu;;;;;;;;;;;;;
DKN;Dhuknâg;;;;;;;;;;;;;
DKN_ADJ;Dhuknâgi;;;;;;;;;;;;;
RST;Roshuut;;;;;;;;;;;;;
RST_ADJ;Roshuutan;;;;;;;;;;;;;
HAK;Hakduha;;;;;;;;;;;;;
HAK_ADJ;Hakduhan;;;;;;;;;;;;;
D01;$REGION$;;;;;;;;;;;;;x
D01_ADJ;$REGION$ite;;;;;;;;;;;;;x
D02;Organised $REGION$ Colonies;;;;;;;;;;;;;x
D02_ADJ;$REGION$ite;;;;;;;;;;;;;;x
D03;$REGION$ Territories;;;;;;;;;;;;;x
D03_ADJ;$REGION$ite;;;;;;;;;;;;;x
D04;$REGION$land;;;;;;;;;;;;;x
D04_ADJ;$REGION$lander;;;;;;;;;;;;;x
D05;The Dominion of $REGION$;;;;;;;;;;;;;x
D05_ADJ;$REGION$ite;;;;;;;;;;;;;x
D06;Governate of $REGION$;;;;;;;;;;;;;x
D06_ADJ;$REGION$ite;;;;;;;;;;;;;x
D07;$REGION$ Free State;;;;;;;;;;;;;x
D07_ADJ;Freestater;;;;;;;;;;;;;x
D08;$REGION$ Colony;;;;;;;;;;;;;x
D08_ADJ;$REGION$ite;;;;;;;;;;;;;x
D09;$REGION$ Protectorate;;;;;;;;;;;;;x
D09_ADJ;$REGION$ite;;;;;;;;;;;;;x
D10;The $REGION$ Protectorate;;;;;;;;;;;;;x
D10_ADJ;$REGION$ite;;;;;;;;;;;;;x
D11;The $REGION$ Concession;;;;;;;;;;;;;x
D11_ADJ;$REGION$ite;;;;;;;;;;;;;x
D12;$REGION$ Districts Protectorate;;;;;;;;;;;;;x
D12_ADJ;$REGION$ite;;;;;;;;;;;;;x
D13;The $REGION$ Company;;;;;;;;;;;;;x
D13_ADJ;Company;;;;;;;;;;;;;x
D14;The Dominion of $REGION$;;;;;;;;;;;;;x
D14_ADJ;$REGION$ite;;;;;;;;;;;;;x
D15;$REGION$ Protectorate;;;;;;;;;;;;;x
D15_ADJ;$REGION$ite;;;;;;;;;;;;;x
D16;The $REGION$ Colonies;;;;;;;;;;;;;x
D16_ADJ;$REGION$ite;;;;;;;;;;;;;x
D17;The $REGION$ Colony;;;;;;;;;;;;;x
D17_ADJ;$REGION$ite;;;;;;;;;;;;;x
D18;Captiancy of $REGION$;;;;;;;;;;;;;x
D18_ADJ;$REGION$ite;;;;;;;;;;;;;x
D19;Colonial $REGION$;;;;;;;;;;;;;x
D19_ADJ;$REGION$ite;;;;;;;;;;;;;x
D20;$REGION$ Territory;;;;;;;;;;;;;x
D20_ADJ;$REGION$ite;;;;;;;;;;;;;x
D21;Concession Territory of $REGION$;;;;;;;;;;;;;x
D21_ADJ;$REGION$ite;;;;;;;;;;;;;x
D22;$REGION$land;;;;;;;;;;;;;x
D22_ADJ;$REGION$lander;;;;;;;;;;;;;x
D23;$REGION$land;;;;;;;;;;;;;x
D23_ADJ;$REGION$lander;;;;;;;;;;;;;x
